Species,Dataset,File Name,Streptomycin,Vancomycin,Ceftriaxone,Oxacillin,Clindamycin,Fusidic acid,Erythromycin,Linezolid,Methicillin,Gentamicin,Trimethoprim-Sulfamethoxazole,Ciprofloxacin,Tetracycline,Chloramphenicol,Penicillin,Trimethoprim,Daptomycin,Cefoxitin,Amikacin,Ampicillin-Sulbactam,Cefepime,Cefotaxime,Ceftazidime,Colistin,Doripenem,Imipenem,Levofloxacin,Meropenem,Minocycline,Moxifloxacin,Polymyxin_B,Tigecycline,Tobramycin,Ampicillin,Amoxicillin-Clavulanic acid,Azithromycin,Sulfisoxazole,Kanamycin,Nalidixic acid,Ceftiofur,Capreomycin,Clarithromycin,Clofazimine,Cycloserine,Ethambutol,Ethionamide,Gatifloxacin,Isoniazid,Nicotinamide,Ofloxacin,para-aminosalicylic acid,Prothionamide,Pyrazinamide,Rifabutin,Rifampicin,Aztreonam,Cefuroxime,Piperacillin-Tazobactam
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280635.fna,R,,S,,,,,,,S,S,S,R,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280636.fna,S,,S,,,,,,,S,S,S,S,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280637.fna,S,,S,,,,,,,S,S,S,S,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280638.fna,S,,S,,,,,,,S,S,S,S,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280639.fna,S,,S,,,,,,,S,S,S,S,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280640.fna,R,,S,,,,,,,S,S,S,R,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280641.fna,S,,S,,,,,,,S,S,S,R,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280642.fna,S,,I,,,,,,,S,S,S,R,S,,,,R,,,,,,,,,,,,,,,,R,R,S,S,,S,R,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280643.fna,R,,S,,,,,,,S,S,S,R,S,,,,S,,,,,,,,,,,,,,,,S,S,S,S,,S,S,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280644.fna,S,,I,,,,,,,S,S,S,R,S,,,,R,,,,,,,,,,,,,,,,R,R,S,S,,S,R,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280645.fna,S,,I,,,,,,,S,S,S,R,S,,,,R,,,,,,,,,,,,,,,,R,R,S,S,,S,R,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280646.fna,S,,I,,,,,,,S,S,S,R,S,,,,R,,,,,,,,,,,,,,,,R,R,S,S,,S,R,,,,,,,,,,,,,,,,,,
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR4280647.fna,R,,S,,,,,,,S,S,S,R,R,,,,S,,,,,,,,,,,,,,,,R,I,S,S,,S,S,,,,,,,,,,,,,,,,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916422.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,S,,,,R,R,,R,,S,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918543.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,S,,,R,R,,R,,S,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918545.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,R,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918548.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,R,,R,,S,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916225.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,R,,R,,S,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916432.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918619.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,,,,,S,S,,R,,S,S,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916424.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,S,,,,,,,,R,,,R,R,,,R,S,,R,,R,S,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918550.fna,R,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,,,,,,,,S,,,R,R,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916229.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,S,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916217.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,R,,,R,,,R,,,,R,S,,R,,R,S,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916259.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,S,,,,,,,,R,,,R,,,,R,S,,R,,S,S,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916386.fna,R,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S,,,,,,,,S,,,R,,,,R,,,R,,S,S,,R,,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915266.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,S,,,R,S,,R,,S,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916243.fna,R,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S,,,,,,,,S,,,,,,,R,,,R,,S,S,,S,,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915259.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,S,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915252.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918552.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,,,,R,,,R,,,,R,R,,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05825228.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915268.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915271.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916232.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,R,,,,,,,,S,,,S,,,,R,S,,R,,R,S,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915274.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,S,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05830710.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,S,,,R,R,R,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915261.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,,,,R,,,R,R,,,R,S,R,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916268.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094078.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,R,,,R,R,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916235.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,R,,,R,S,R,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915263.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,R,,,R,S,R,R,,R,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916274.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,R,,,R,R,,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916240.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916278.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094082.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,,,,R,,,R,R,,,R,R,R,R,,R,R,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094086.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,R,,,,,,,,S,,,,,,,S,,,R,,S,,,R,,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915258.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,S,,,S,,,,,,,,R,,,R,R,,,R,S,,R,,S,S,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916288.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,,,,R,,,R,R,,,R,R,R,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916444.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,,,,R,R,,R,,R,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094109.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,R,,,,R,R,,R,,,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916436.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,S,S,,R,,,S,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916298.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,,,,R,R,,R,,R,R,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094110.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,S,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916429.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916293.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916448.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,R,,,,,,,,R,,,S,,,,R,R,,R,,R,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916402.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,S,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916269.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,S,R,,R,,S,R,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916400.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,R,,,,,,,,S,,,S,S,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916284.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,S,,,R,,,,,,,,R,,,R,S,,,R,R,R,R,,S,S,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915272.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916295.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,R,,,,,,,,S,,,S,,,,R,S,R,R,,R,S,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094101.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,R,,,S,,,,,,,,S,,,S,,,,R,S,,R,,R,R,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05915278.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,S,,R,,S,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918674.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,S,,,,,,,,S,,,S,,,,R,R,,R,,S,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916345.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,R,,,,,,,,S,,,R,,,,R,R,,R,,,S,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916431.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916357.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,R,,R,,S,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05916349.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,R,,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918557.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,S,R,,,R,S,,R,,S,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06094087.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,S,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN05918561.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,R,,,,,,,,S,,,S,R,,,R,R,,R,,R,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010119.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,R,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010120.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010121.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010122.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010124.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010125.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010126.fna,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,R,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010128.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010129.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010130.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010131.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010132.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010133.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010134.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010135.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010136.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010137.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,R,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010138.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010139.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,R,,,R,,,,R,R,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010140.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010141.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010142.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,S,,,,,S,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010143.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,S,S,,R,,,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010144.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010145.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010146.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010148.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010149.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,S,,,,S,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010150.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010151.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010152.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010153.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,R,,,,R,R,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010156.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010157.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010158.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010159.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010160.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,R,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010161.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010162.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010163.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,R,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010164.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010165.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010166.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,R,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010167.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010168.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,R,,,,R,R,,R,,,,,R,S,S,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010169.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,R,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010170.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010172.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010173.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010174.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,S,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010175.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010177.fna,R,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,S,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010178.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,R,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010179.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,S,S,,R,,,,,S,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010180.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010182.fna,S,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,S,,,,,,,,S,,,S,,,,R,S,,R,,,,,R,S,R,,,
Mycobacterium tuberculosis,PRJNA343736,SAMN06010183.fna,S,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,S,,,,,,,,R,,,R,,,,R,S,,R,,,,,S,S,R,,,
