Species,Dataset,File Name,Erythromycin,Methicillin,Ciprofloxacin,Clindamycin,Penicillin,clusters,split
Staphylococcus aureus,PATRIC_genomes,1280.34867.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34868.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34869.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34871.fna,S,S,S,S,R,32,train
Staphylococcus aureus,PATRIC_genomes,1280.34872.fna,S,S,S,S,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.34873.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34874.fna,S,S,S,S,S,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34875.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34876.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34877.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34878.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34879.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34881.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34882.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34883.fna,S,S,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34884.fna,S,S,S,S,S,19,train
Staphylococcus aureus,PATRIC_genomes,1280.34885.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34886.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34887.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34888.fna,R,S,S,R,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34889.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34891.fna,S,S,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34892.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34893.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34894.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34895.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34896.fna,S,S,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34897.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34898.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34899.fna,S,S,S,S,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.34901.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34902.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34903.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34904.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34905.fna,S,S,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34906.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34907.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34908.fna,R,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34909.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34911.fna,S,S,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34912.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34913.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34914.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34915.fna,S,S,S,S,R,104,train
Staphylococcus aureus,PATRIC_genomes,1280.34916.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34917.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34918.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34919.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34921.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34922.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34923.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34924.fna,R,S,S,S,R,26,train
Staphylococcus aureus,PATRIC_genomes,1280.34925.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34926.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34927.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34928.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34929.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34931.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34932.fna,R,S,S,S,R,26,train
Staphylococcus aureus,PATRIC_genomes,1280.34933.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34934.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34935.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34936.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34937.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34938.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.34939.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34941.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34942.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34943.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34944.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34945.fna,R,S,R,R,R,41,train
Staphylococcus aureus,PATRIC_genomes,1280.34946.fna,S,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34947.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34948.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34949.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34951.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34952.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34953.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34954.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34955.fna,S,S,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34956.fna,R,S,S,S,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.34957.fna,S,S,S,S,R,270,train
Staphylococcus aureus,PATRIC_genomes,1280.34958.fna,R,S,R,R,R,41,train
Staphylococcus aureus,PATRIC_genomes,1280.34959.fna,R,S,S,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.34961.fna,S,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34962.fna,R,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34963.fna,R,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34964.fna,S,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34965.fna,R,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34966.fna,S,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34967.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34968.fna,S,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34969.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.3497.fna,R,R,S,R,S,178,test
Staphylococcus aureus,PATRIC_genomes,1280.34971.fna,R,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34972.fna,R,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34973.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34974.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34975.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34976.fna,S,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34977.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34978.fna,R,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34979.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34981.fna,R,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34982.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34983.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34984.fna,R,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34985.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34986.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34987.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34988.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34989.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34991.fna,R,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34992.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34993.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34994.fna,R,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34995.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34996.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.34997.fna,R,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34998.fna,S,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.34999.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35001.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35002.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35003.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35004.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35005.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35006.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35007.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35008.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35009.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35011.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35012.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35013.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35014.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35017.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35018.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35019.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35021.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35022.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35023.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35024.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35025.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35026.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35028.fna,R,R,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35029.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.3503.fna,R,R,S,S,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.35031.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35032.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35034.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35035.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35036.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35037.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35038.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35039.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35041.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35042.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35043.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35044.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35045.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35046.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35047.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35048.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35049.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35051.fna,S,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35052.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35053.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35054.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35055.fna,R,R,R,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35056.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35057.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35058.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35059.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35061.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35062.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35063.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35064.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35065.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35066.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35067.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35068.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35069.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35071.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35072.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35073.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35074.fna,S,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35075.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35076.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35077.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35078.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35079.fna,R,R,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35081.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35082.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35083.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35084.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35086.fna,R,R,R,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35087.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35088.fna,R,R,R,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35089.fna,R,R,R,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35091.fna,S,R,R,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35092.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35093.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35094.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35095.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35096.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35097.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35098.fna,S,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35099.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35101.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35102.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35103.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35104.fna,S,S,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35105.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35106.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35107.fna,S,S,S,S,R,21,train
Staphylococcus aureus,PATRIC_genomes,1280.35108.fna,S,S,S,S,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.35109.fna,R,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35111.fna,S,S,R,S,R,21,train
Staphylococcus aureus,PATRIC_genomes,1280.35112.fna,S,S,S,S,S,19,train
Staphylococcus aureus,PATRIC_genomes,1280.35113.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35114.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35115.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35116.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35117.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35118.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35119.fna,S,S,S,S,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.35121.fna,R,S,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35122.fna,R,S,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35123.fna,S,S,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35124.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35125.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35126.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.35127.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.35128.fna,R,R,S,R,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.35129.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35131.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35132.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35133.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35134.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35135.fna,S,S,S,S,R,263,train
Staphylococcus aureus,PATRIC_genomes,1280.35136.fna,R,R,S,S,R,8,train
Staphylococcus aureus,PATRIC_genomes,1280.35137.fna,R,R,S,S,R,8,train
Staphylococcus aureus,PATRIC_genomes,1280.35138.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35139.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35141.fna,S,R,R,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35142.fna,S,S,S,S,R,9,test
Staphylococcus aureus,PATRIC_genomes,1280.35143.fna,R,S,S,R,R,57,test
Staphylococcus aureus,PATRIC_genomes,1280.35144.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35145.fna,S,R,S,S,S,372,test
Staphylococcus aureus,PATRIC_genomes,1280.35146.fna,R,R,R,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35147.fna,S,R,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35148.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35149.fna,S,R,S,R,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35151.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35152.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35153.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35154.fna,R,R,R,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35155.fna,S,R,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35156.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35157.fna,R,R,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35158.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35607.fna,R,R,S,R,R,378,train
Staphylococcus aureus,PATRIC_genomes,1280.35608.fna,R,R,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35611.fna,S,S,S,S,R,3,train
Staphylococcus aureus,PATRIC_genomes,1280.35612.fna,S,S,S,S,S,352,train
Staphylococcus aureus,PATRIC_genomes,1280.35614.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.35615.fna,S,S,S,S,R,137,train
Staphylococcus aureus,PATRIC_genomes,1280.35616.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.35617.fna,S,R,R,S,R,411,train
Staphylococcus aureus,PATRIC_genomes,1280.35618.fna,S,S,S,S,S,426,train
Staphylococcus aureus,PATRIC_genomes,1280.35619.fna,R,R,S,S,R,3,train
Staphylococcus aureus,PATRIC_genomes,1280.35621.fna,R,R,S,R,R,37,train
Staphylococcus aureus,PATRIC_genomes,1280.35622.fna,S,R,S,S,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.35624.fna,R,R,S,R,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35625.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35626.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35627.fna,S,S,S,S,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35628.fna,S,S,S,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.35629.fna,S,S,S,S,R,187,train
Staphylococcus aureus,PATRIC_genomes,1280.35631.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35632.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35633.fna,S,S,S,S,R,342,train
Staphylococcus aureus,PATRIC_genomes,1280.35634.fna,S,S,S,S,S,184,train
Staphylococcus aureus,PATRIC_genomes,1280.35635.fna,S,S,S,S,S,134,train
Staphylococcus aureus,PATRIC_genomes,1280.35636.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35637.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35638.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35639.fna,S,S,S,S,R,242,train
Staphylococcus aureus,PATRIC_genomes,1280.35641.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35642.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35643.fna,R,R,S,S,R,3,train
Staphylococcus aureus,PATRIC_genomes,1280.35644.fna,S,S,S,S,R,134,train
Staphylococcus aureus,PATRIC_genomes,1280.35645.fna,R,R,S,S,R,3,train
Staphylococcus aureus,PATRIC_genomes,1280.35646.fna,S,R,S,S,R,2,train
Staphylococcus aureus,PATRIC_genomes,1280.35647.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35648.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35649.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35651.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35652.fna,S,S,S,S,R,311,train
Staphylococcus aureus,PATRIC_genomes,1280.35653.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35654.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35655.fna,R,R,S,S,R,3,train
Staphylococcus aureus,PATRIC_genomes,1280.35656.fna,S,S,S,S,S,40,train
Staphylococcus aureus,PATRIC_genomes,1280.35657.fna,S,R,S,S,R,2,train
Staphylococcus aureus,PATRIC_genomes,1280.35658.fna,S,S,S,S,S,176,train
Staphylococcus aureus,PATRIC_genomes,1280.35659.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.3566.fna,S,S,S,S,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.35661.fna,S,S,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35662.fna,S,S,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35663.fna,S,S,S,S,R,103,train
Staphylococcus aureus,PATRIC_genomes,1280.35664.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35665.fna,S,S,S,S,S,7,test
Staphylococcus aureus,PATRIC_genomes,1280.35666.fna,S,S,S,S,S,105,test
Staphylococcus aureus,PATRIC_genomes,1280.35667.fna,S,S,S,S,S,346,train
Staphylococcus aureus,PATRIC_genomes,1280.35668.fna,S,S,S,S,R,21,train
Staphylococcus aureus,PATRIC_genomes,1280.35669.fna,S,S,S,S,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.35671.fna,S,S,S,S,R,39,train
